cid,rho,mu,eta,kappa,topo,seed,optJ,naiJ,dJ,ci_hi,converged,bestlib,bestlib_tag,P,X,T,het_driven,inversion
rho20_mu0.4_eta8_kap0.5_artic_seed0,20,0.4,8,0.5,artic,0,352.6166666666667,165.15,187.46666666666667,1.7140333957280116,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_artic_seed1,20,0.4,8,0.5,artic,1,517.2333333333333,297.98333333333335,219.25,1.4073309333214261,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_artic_seed2,20,0.4,8,0.5,artic,2,360.0,142.06666666666666,217.93333333333334,2.4049044922943814,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_artic_seed3,20,0.4,8,0.5,artic,3,430.53333333333336,255.96666666666667,174.56666666666666,1.039788751440612,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_artic_seed4,20,0.4,8,0.5,artic,4,320.51666666666665,135.25,185.26666666666668,2.2774556030025295,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_artic_seed5,20,0.4,8,0.5,artic,5,252.55,139.16666666666666,113.38333333333334,1.3313444187027121,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_artic_seed6,20,0.4,8,0.5,artic,6,473.75,179.58333333333334,294.1666666666667,2.692966268554051,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_artic_seed7,20,0.4,8,0.5,artic,7,270.9166666666667,117.55,153.36666666666667,2.094578905579044,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_bridge_seed0,20,0.4,8,0.5,bridge,0,855.95,299.15,556.8,3.276176978405654,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_bridge_seed1,20,0.4,8,0.5,bridge,1,532.6666666666666,201.76666666666668,330.9,3.0001505136464512,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_bridge_seed2,20,0.4,8,0.5,bridge,2,860.3666666666667,189.68333333333334,670.6833333333333,7.077512481178072,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_bridge_seed3,20,0.4,8,0.5,bridge,3,624.95,278.6,346.35,2.244875946288277,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_bridge_seed4,20,0.4,8,0.5,bridge,4,288.71666666666664,100.56666666666666,188.15,3.8543763952872565,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_bridge_seed5,20,0.4,8,0.5,bridge,5,436.0833333333333,141.41666666666666,294.6666666666667,4.752807451161663,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_bridge_seed6,20,0.4,8,0.5,bridge,6,495.4166666666667,160.5,334.9166666666667,3.9597727514279453,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_bridge_seed7,20,0.4,8,0.5,bridge,7,478.25,106.75,371.5,6.9891554210496105,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_sbm_seed0,20,0.4,8,0.5,sbm,0,1288.2333333333333,610.9333333333333,677.3,1.7620991276698723,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap0.5_sbm_seed1,20,0.4,8,0.5,sbm,1,1524.15,779.9833333333333,744.1666666666666,1.4614590991095922,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap0.5_sbm_seed2,20,0.4,8,0.5,sbm,2,1295.4833333333333,639.4333333333333,656.05,1.6020476946438844,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap0.5_sbm_seed3,20,0.4,8,0.5,sbm,3,1233.4833333333333,640.1,593.3833333333333,1.5233984658998452,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap0.5_sbm_seed4,20,0.4,8,0.5,sbm,4,1167.45,541.3666666666667,626.0833333333334,1.9752877706438072,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap0.5_sbm_seed5,20,0.4,8,0.5,sbm,5,973.0833333333334,537.0,436.0833333333333,1.3942208095053334,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap0.5_sbm_seed6,20,0.4,8,0.5,sbm,6,918.3333333333334,342.3666666666667,575.9666666666667,2.9121757677643676,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap0.5_sbm_seed7,20,0.4,8,0.5,sbm,7,1198.6666666666667,573.55,625.1166666666667,1.6914712655636752,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap1_artic_seed0,20,0.4,8,1.0,artic,0,352.65,165.25,187.4,1.7124409197776609,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_artic_seed1,20,0.4,8,1.0,artic,1,517.9833333333333,298.05,219.93333333333334,1.4108211876559564,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_artic_seed2,20,0.4,8,1.0,artic,2,360.56666666666666,142.06666666666666,218.5,2.4140409996418453,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_artic_seed3,20,0.4,8,1.0,artic,3,430.6666666666667,255.96666666666667,174.7,1.040598628063057,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_artic_seed4,20,0.4,8,1.0,artic,4,320.75,135.25,185.5,2.279370529489382,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_artic_seed5,20,0.4,8,1.0,artic,5,252.55,139.16666666666666,113.38333333333334,1.3313444187027121,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_artic_seed6,20,0.4,8,1.0,artic,6,474.98333333333335,179.58333333333334,295.4,2.7047252997142,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_artic_seed7,20,0.4,8,1.0,artic,7,271.0,117.55,153.45,2.0962846843572036,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_bridge_seed0,20,0.4,8,1.0,bridge,0,860.9666666666667,300.75,560.2166666666667,3.2772864641398973,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_bridge_seed1,20,0.4,8,1.0,bridge,1,536.3333333333334,203.06666666666666,333.26666666666665,3.003582045902473,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_bridge_seed2,20,0.4,8,1.0,bridge,2,864.5666666666667,190.63333333333333,673.9333333333333,7.084836469118195,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_bridge_seed3,20,0.4,8,1.0,bridge,3,629.8833333333333,280.23333333333335,349.65,2.2507815302558285,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_bridge_seed4,20,0.4,8,1.0,bridge,4,290.45,101.18333333333334,189.26666666666668,3.8712767371613745,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_bridge_seed5,20,0.4,8,1.0,bridge,5,438.68333333333334,141.9,296.78333333333336,4.770251466663375,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_bridge_seed6,20,0.4,8,1.0,bridge,6,496.78333333333336,161.08333333333334,335.7,3.9593245156581913,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_bridge_seed7,20,0.4,8,1.0,bridge,7,481.01666666666665,106.93333333333334,374.0833333333333,7.03859654234654,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_sbm_seed0,20,0.4,8,1.0,sbm,0,1331.1333333333334,613.7666666666667,717.3666666666667,1.8394354527349681,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap1_sbm_seed1,20,0.4,8,1.0,sbm,1,1568.9666666666667,784.0833333333334,784.8833333333333,1.5182593558275441,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap1_sbm_seed2,20,0.4,8,1.0,sbm,2,1322.4833333333333,641.9666666666667,680.5166666666667,1.6507518580609817,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_sbm_seed3,20,0.4,8,1.0,sbm,3,1274.9666666666667,644.2333333333333,630.7333333333333,1.5903995900004884,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap1_sbm_seed4,20,0.4,8,1.0,sbm,4,1210.5666666666666,544.6833333333333,665.8833333333333,2.0642696418844757,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap1_sbm_seed5,20,0.4,8,1.0,sbm,5,1015.8333333333334,541.5,474.3333333333333,1.4744034414901628,False,protect_only,X,1,1,0,0,0
rho20_mu0.4_eta8_kap1_sbm_seed6,20,0.4,8,1.0,sbm,6,924.65,343.73333333333335,580.9166666666666,2.9209029122831294,False,delay8,T,1,0,1,0,0
rho20_mu0.4_eta8_kap1_sbm_seed7,20,0.4,8,1.0,sbm,7,1239.6666666666667,575.9666666666667,663.7,1.7723968794381253,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.25_artic_seed0,20,0.5,16,0.25,artic,0,419.0833333333333,168.48333333333332,250.6,2.2241993162210085,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_artic_seed1,20,0.5,16,0.25,artic,1,676.4166666666666,372.6166666666667,303.8,1.7190479985514113,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.25_artic_seed2,20,0.5,16,0.25,artic,2,405.05,142.06666666666666,262.98333333333335,2.972670231395567,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_artic_seed3,20,0.5,16,0.25,artic,3,522.0833333333334,271.6166666666667,250.46666666666667,1.3767401164620878,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_artic_seed4,20,0.5,16,0.25,artic,4,538.1916666666667,140.58333333333334,397.60833333333335,4.951258009520252,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_artic_seed5,20,0.5,16,0.25,artic,5,257.8833333333333,160.50833333333333,97.375,1.1973276280473857,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_artic_seed6,20,0.5,16,0.25,artic,6,619.8,195.58333333333334,424.21666666666664,3.826003901995915,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_artic_seed7,20,0.5,16,0.25,artic,7,286.875,122.88333333333334,163.99166666666667,2.207562754807744,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_bridge_seed0,20,0.5,16,0.25,bridge,0,1668.55,539.2083333333334,1129.3416666666667,3.640389196349047,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_bridge_seed1,20,0.5,16,0.25,bridge,1,1237.7,413.94166666666666,823.7583333333333,3.637083763032626,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_bridge_seed2,20,0.5,16,0.25,bridge,2,1890.6666666666667,478.575,1412.0916666666667,5.38792304079162,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.25_bridge_seed3,20,0.5,16,0.25,bridge,3,1342.55,773.15,569.4,1.4106165414585263,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.25_bridge_seed4,20,0.5,16,0.25,bridge,4,1095.9166666666667,372.55833333333334,723.3583333333333,3.9695589574028856,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_bridge_seed5,20,0.5,16,0.25,bridge,5,813.8333333333334,240.575,573.2583333333333,6.204427256105108,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_bridge_seed6,20,0.5,16,0.25,bridge,6,897.7583333333333,246.41666666666666,651.3416666666667,5.347005572861162,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_bridge_seed7,20,0.5,16,0.25,bridge,7,1177.7333333333333,344.10833333333335,833.625,4.927493283466377,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_sbm_seed0,20,0.5,16,0.25,sbm,0,2593.4666666666667,1426.5666666666666,1166.9,1.3402356403100906,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.25_sbm_seed1,20,0.5,16,0.25,sbm,1,2612.95,987.65,1625.3,2.7408545291494,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.25_sbm_seed2,20,0.5,16,0.25,sbm,2,2354.0833333333335,1303.9666666666667,1050.1166666666666,1.2973392654676048,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.25_sbm_seed3,20,0.5,16,0.25,sbm,3,2440.85,1563.0083333333334,877.8416666666667,0.9327117046913063,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.25_sbm_seed4,20,0.5,16,0.25,sbm,4,2505.6833333333334,1315.2666666666667,1190.4166666666667,1.4978042992131575,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.25_sbm_seed5,20,0.5,16,0.25,sbm,5,1356.575,447.68333333333334,908.8916666666667,3.9117159921838778,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.25_sbm_seed6,20,0.5,16,0.25,sbm,6,1894.7916666666667,863.9416666666667,1030.85,2.0464592341137773,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.25_sbm_seed7,20,0.5,16,0.25,sbm,7,2230.25,1272.475,957.775,1.2561883320550216,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.5_artic_seed0,20,0.5,16,0.5,artic,0,419.1,168.53333333333333,250.56666666666666,2.22195167918301,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_artic_seed1,20,0.5,16,0.5,artic,1,697.1666666666666,372.65,324.51666666666665,1.798523181563697,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.5_artic_seed2,20,0.5,16,0.5,artic,2,405.3333333333333,142.06666666666666,263.26666666666665,2.9777467893238305,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_artic_seed3,20,0.5,16,0.5,artic,3,522.1833333333333,271.6166666666667,250.56666666666666,1.3772272816270383,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_artic_seed4,20,0.5,16,0.5,artic,4,538.5333333333333,140.58333333333334,397.95,4.956694120215181,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_artic_seed5,20,0.5,16,0.5,artic,5,257.8833333333333,160.53333333333333,97.35,1.197127208800863,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_artic_seed6,20,0.5,16,0.5,artic,6,620.4166666666666,195.58333333333334,424.8333333333333,3.832876737651582,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_artic_seed7,20,0.5,16,0.5,artic,7,286.9166666666667,122.88333333333334,164.03333333333333,2.208508177055281,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_bridge_seed0,20,0.5,16,0.5,bridge,0,1670.8333333333333,540.0333333333333,1130.8,3.6391632308597357,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_bridge_seed1,20,0.5,16,0.5,bridge,1,1240.2666666666667,414.95,825.3166666666667,3.6391362115290553,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_bridge_seed2,20,0.5,16,0.5,bridge,2,1913.0,479.06666666666666,1433.9333333333334,5.454361771778795,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.5_bridge_seed3,20,0.5,16,0.5,bridge,3,1363.7666666666667,774.3,589.4666666666667,1.4436827569937454,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.5_bridge_seed4,20,0.5,16,0.5,bridge,4,1097.7166666666667,373.06666666666666,724.65,3.972546631841306,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_bridge_seed5,20,0.5,16,0.5,bridge,5,815.1666666666666,240.81666666666666,574.35,6.217527782533769,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_bridge_seed6,20,0.5,16,0.5,bridge,6,898.75,246.75,652.0,5.344671479885711,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_bridge_seed7,20,0.5,16,0.5,bridge,7,1180.1333333333334,344.71666666666664,835.4166666666666,4.928584594456528,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_sbm_seed0,20,0.5,16,0.5,sbm,0,2615.6,1427.9666666666667,1187.6333333333334,1.356657058740936,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.5_sbm_seed1,20,0.5,16,0.5,sbm,1,2635.233333333333,988.6,1646.6333333333334,2.7686663291050264,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.5_sbm_seed2,20,0.5,16,0.5,sbm,2,2376.5,1305.4833333333333,1071.0166666666667,1.3158846653550988,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.5_sbm_seed3,20,0.5,16,0.5,sbm,3,2463.0333333333333,1565.0166666666667,898.0166666666667,0.9476149053421156,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.5_sbm_seed4,20,0.5,16,0.5,sbm,4,2528.7,1316.4666666666667,1212.2333333333333,1.5183019226539782,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.5_sbm_seed5,20,0.5,16,0.5,sbm,5,1372.4833333333333,448.9,923.5833333333334,3.9570895005121725,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap0.5_sbm_seed6,20,0.5,16,0.5,sbm,6,1897.1,865.1166666666667,1031.9833333333333,2.0449553051184832,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap0.5_sbm_seed7,20,0.5,16,0.5,sbm,7,2251.8333333333335,1274.05,977.7833333333333,1.275342275809753,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap1_artic_seed0,20,0.5,16,1.0,artic,0,419.1333333333333,168.63333333333333,250.5,2.219130295039611,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_artic_seed1,20,0.5,16,1.0,artic,1,716.3,372.71666666666664,343.5833333333333,1.9816360234575512,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_artic_seed2,20,0.5,16,1.0,artic,2,405.9,142.06666666666666,263.8333333333333,2.988305469183362,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_artic_seed3,20,0.5,16,1.0,artic,3,522.3833333333333,271.6166666666667,250.76666666666668,1.3781679699882028,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_artic_seed4,20,0.5,16,1.0,artic,4,539.2166666666667,140.58333333333334,398.6333333333333,4.966981825612374,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_artic_seed5,20,0.5,16,1.0,artic,5,257.8833333333333,160.58333333333334,97.3,1.1967126461391662,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_artic_seed6,20,0.5,16,1.0,artic,6,621.65,195.58333333333334,426.06666666666666,3.846615847132859,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_artic_seed7,20,0.5,16,1.0,artic,7,287.0,122.88333333333334,164.11666666666667,2.20936161745048,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_bridge_seed0,20,0.5,16,1.0,bridge,0,1675.4,541.6833333333333,1133.7166666666667,3.63943845197026,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_bridge_seed1,20,0.5,16,1.0,bridge,1,1245.4,416.96666666666664,828.4333333333333,3.6398629819424095,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_bridge_seed2,20,0.5,16,1.0,bridge,2,1957.6666666666667,480.05,1477.6166666666666,5.5964589413062,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap1_bridge_seed3,20,0.5,16,1.0,bridge,3,1406.2,776.6,629.6,1.5106460871946632,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap1_bridge_seed4,20,0.5,16,1.0,bridge,4,1101.3166666666666,374.0833333333333,727.2333333333333,3.973439144112807,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_bridge_seed5,20,0.5,16,1.0,bridge,5,817.8333333333334,241.3,576.5333333333333,6.234657741908039,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_bridge_seed6,20,0.5,16,1.0,bridge,6,900.7333333333333,247.41666666666666,653.3166666666667,5.341990403239336,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_bridge_seed7,20,0.5,16,1.0,bridge,7,1184.9333333333334,345.93333333333334,839.0,4.9363215039773465,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_sbm_seed0,20,0.5,16,1.0,sbm,0,2659.866666666667,1430.7666666666667,1229.1,1.3911010247011746,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap1_sbm_seed1,20,0.5,16,1.0,sbm,1,2679.8,990.5,1689.3,2.82341162463973,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap1_sbm_seed2,20,0.5,16,1.0,sbm,2,2421.3333333333335,1308.5166666666667,1112.8166666666666,1.3543692064025301,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap1_sbm_seed3,20,0.5,16,1.0,sbm,3,2507.4,1569.0333333333333,938.3666666666667,0.9774817028030238,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap1_sbm_seed4,20,0.5,16,1.0,sbm,4,2574.733333333333,1318.8666666666666,1255.8666666666666,1.5598155079764533,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap1_sbm_seed5,20,0.5,16,1.0,sbm,5,1404.3,451.3333333333333,952.9666666666667,4.053965934137966,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta16_kap1_sbm_seed6,20,0.5,16,1.0,sbm,6,1901.7166666666667,867.4666666666667,1034.25,2.0423784879316362,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta16_kap1_sbm_seed7,20,0.5,16,1.0,sbm,7,2295.0,1277.2,1017.8,1.3134614780742364,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta1_kap0.25_artic_seed0,20,0.5,1,0.25,artic,0,339.0833333333333,158.48333333333332,180.6,1.7031759950551364,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_artic_seed1,20,0.5,1,0.25,artic,1,385.125,232.61666666666667,152.50833333333333,1.0417845372378831,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_artic_seed2,20,0.5,1,0.25,artic,2,320.05,146.425,173.625,1.8623371304484981,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_artic_seed3,20,0.5,1,0.25,artic,3,392.0833333333333,241.61666666666667,150.46666666666667,0.9637224172176371,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_artic_seed4,20,0.5,1,0.25,artic,4,293.19166666666666,130.58333333333334,162.60833333333332,1.992591196725223,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_artic_seed5,20,0.5,1,0.25,artic,5,247.88333333333333,135.50833333333333,112.375,1.3510601135239309,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_artic_seed6,20,0.5,1,0.25,artic,6,344.8,165.58333333333334,179.21666666666667,1.6453405822832592,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_artic_seed7,20,0.5,1,0.25,artic,7,256.875,112.88333333333334,143.99166666666667,2.0251858909064206,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_bridge_seed0,20,0.5,1,0.25,bridge,0,343.55,144.20833333333334,199.34166666666667,2.1434512841203786,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_bridge_seed1,20,0.5,1,0.25,bridge,1,277.7,118.94166666666666,158.75833333333333,2.0733231457740056,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_bridge_seed2,20,0.5,1,0.25,bridge,2,406.4916666666667,133.575,272.9166666666667,3.2163361456934467,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_bridge_seed3,20,0.5,1,0.25,bridge,3,321.30833333333334,168.15,153.15833333333333,1.4574308803207645,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_bridge_seed4,20,0.5,1,0.25,bridge,4,235.91666666666666,112.55833333333334,123.35833333333333,1.9127733271711183,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_bridge_seed5,20,0.5,1,0.25,bridge,5,183.83333333333334,75.575,108.25833333333334,2.615773559834896,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_bridge_seed6,20,0.5,1,0.25,bridge,6,262.7583333333333,101.41666666666667,161.34166666666667,2.715444746030956,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_bridge_seed7,20,0.5,1,0.25,bridge,7,302.73333333333335,104.10833333333333,198.625,2.972044105521845,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_sbm_seed0,20,0.5,1,0.25,sbm,0,501.4166666666667,286.56666666666666,214.85,1.1609085814578666,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_sbm_seed1,20,0.5,1,0.25,sbm,1,503.2916666666667,212.65,290.64166666666665,2.1470005021270886,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_sbm_seed2,20,0.5,1,0.25,sbm,2,499.0833333333333,278.96666666666664,220.11666666666667,1.233096355104871,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta1_kap0.25_sbm_seed3,20,0.5,1,0.25,sbm,3,487.375,293.0083333333333,194.36666666666667,1.04235202161183,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_sbm_seed4,20,0.5,1,0.25,sbm,4,505.68333333333334,255.26666666666668,250.41666666666666,1.4970842544352763,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta1_kap0.25_sbm_seed5,20,0.5,1,0.25,sbm,5,250.8,87.68333333333334,163.11666666666667,3.1548026164352594,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_sbm_seed6,20,0.5,1,0.25,sbm,6,349.7916666666667,173.94166666666666,175.85,1.677723764996276,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.25_sbm_seed7,20,0.5,1,0.25,sbm,7,475.25,262.475,212.775,1.2811624105740038,False,protect_only,X,1,1,0,0,0
rho20_mu0.5_eta1_kap0.5_artic_seed0,20,0.5,1,0.5,artic,0,339.1,158.53333333333333,180.56666666666666,1.702115744132394,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.5_artic_seed1,20,0.5,1,0.5,artic,1,385.51666666666665,232.65,152.86666666666667,1.044011612622406,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.5_artic_seed2,20,0.5,1,0.5,artic,2,320.3333333333333,146.48333333333332,173.85,1.864384641747312,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.5_artic_seed3,20,0.5,1,0.5,artic,3,392.18333333333334,241.61666666666667,150.56666666666666,0.9640654488168922,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.5_artic_seed4,20,0.5,1,0.5,artic,4,293.53333333333336,130.58333333333334,162.95,1.9962016610507891,False,delay8,T,1,0,1,0,0
rho20_mu0.5_eta1_kap0.5_artic_seed5,20,0.5,1,0.5,artic,5,247.88333333333333,135.53333333333333,112.35,1.3510601135239309,False,delay8,T,1,0,1,0,0
